Sun Nov 27 18:49:48 2022    profiler_result

         274689913 function calls (269353762 primitive calls) in 145.197 seconds

   Ordered by: internal time
   List reduced from 15008 to 1588 due to restriction <'wger/wger((?!tests).)*$'>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/managers.py:41(SubmissionManager)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:43(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:162(WeightUnitSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:235(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:143(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/forms.py:41(ExerciseVideoForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:152(RepetitionUnitSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/apps.py:21(ConfigConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/apps.py:21(GymConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/apps.py:21(ManagerConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/apps.py:21(NutritionConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/user_document.py:42(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/days_of_week.py:31(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/models/log.py:30(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/equipment.py:32(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/exercise.py:109(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/workout.py:46(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/log.py:115(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:65(Html5FormDateField)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:132(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:176(CheckboxChoiceInputTranslatedOriginal)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:229(TranslatedSelect)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/session.py:113(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/models/category.py:41(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/set.py:63(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/models/measurement.py:51(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/plan.py:46(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/models/image.py:42(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/forms.py:95(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/generic_views.py:54(WgerMultiplePermissionRequiredMixin)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:64(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:74(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:113(ExerciseAliasSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:185(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:219(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:246(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:61(WorkoutAndTemplateSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:79(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/api/serializers.py:35(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:64(WeightUnitSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:206(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:237(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:249(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:133(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:214(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:150(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:254(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/forms.py:30(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/forms.py:54(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/exercises.py:76(ExerciseListView)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/forms.py:43(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/middleware.py:94(RobotsExclusionMiddleware)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/forms.py:52(CommentForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/apps.py:4(MeasurementsConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/license.py:49(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/weight_unit.py:27(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/managers.py:74(WorkoutTemplateManager)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:82(Html5FormTimeField)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/helpers.py:60(DecimalJsonEncoder)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/meal.py:42(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:128(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:155(MuscleSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:86(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:104(ScheduleSerializer)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:266(NutritionPlanInfoViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:83(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:158(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:219(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:88(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:149(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/models.py:36(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/muscle.py:52(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/comment.py:49(__str__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/consts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/schedule_step.py:41(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/weight_unit.py:42(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/forms.py:180(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:88(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:104(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:140(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:160(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:103(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:132(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:142(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:157(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:56(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:109(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:121(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:69(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:107(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:83(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/apps.py:4(GalleryConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:38(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/user_config.py:31(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/user_config.py:58(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/user_config.py:85(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/models.py:70(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:195(CheckboxFieldRendererTranslated)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:199(CheckboxFieldRendererTranslatedOriginal)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:72(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/log.py:42(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/permissions.py:61(CreateOnlyPermission)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/permissions.py:76(UpdateOnlyPermission)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:154(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/middleware.py:107(JavascriptAJAXRedirectionMiddleware)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/managers.py:80(WorkoutAndTemplateManager)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:72(Html5TimeInput)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:213(TranslatedSelectMultiple)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:118(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:150(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:167(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:66(Meta)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/apps.py:25(ready)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:94(Html5NumberInput)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/widgets.py:203(BootstrapSelectMultiple)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/management/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/management/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/api/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/api/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gallery/views/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/migrations/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/management/commands/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/migrations/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/management/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/migrations/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/templatetags/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/__init__.py:1(<module>)
